angDist,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.000520,117.7673540688883,-38.5355608343463,117.76734025718,-38.53555687833,5538505914709872128,0.715746768294121,-2.50927401057449,0.918816105945143,,261,15.7211485,1.1733265,1.0,NGC_2477,5682.461,117.76735406889,-38.53556083435,117.76735393979,-38.53556093781,0.0004578,0.0004409,176.30,5538505914709872128,117.76733979729,0.0208,-38.53555675595,0.0229,0.7076,0.0262,27.0074,2.661,-2.489,0.027,0.941,0.028,414,-0.1885,420.46,0.000,0.000e+00,31,,,28,0.993,0,9.80673e+03,4.28912e+00,15.708557,4.51244e+03,1.23588e+01,16.202515,7.63486e+03,15.040893,1.239,1.161622,,,0,,,,,38049310,,0.002796,0.004078,0.004098,15.708557,0.002796,9.80673e+03,0.006,0.4410,0.4578,-0.0048
0.001757,117.7368272113991,-38.5401216023894,117.73681280518,-38.54011854676,5538505949069146112,0.662311173869454,-2.61711683123254,0.709695227217648,,266,15.202509,1.1725855,0.9,NGC_2477,6391.8633,117.7368272114,-38.54012160239,117.73682664627,-38.54012139526,0.0003862,0.0003554,165.68,5538505949069146112,117.73681234470,0.0163,-38.54011845973,0.0184,0.6607,0.0206,32.1239,2.602,-2.517,0.022,0.660,0.024,425,-0.0714,432.77,0.000,0.000e+00,31,,,28,0.997,0,1.57963e+04,4.00351e+00,15.190976,7.22871e+03,8.98296e+00,15.690889,1.23439e+04,14.519263,1.239,1.171626,,,0,,,,,38049262,,0.002769,0.003099,0.004032,15.190976,0.002769,1.57963e+04,0.005,0.3574,0.3844,-0.0399
0.003004,117.7388869688604,-38.5351335996018,117.73887269832,-38.53512954537,5538505949069613952,0.740930336986713,-2.59264878295214,0.941627114714954,,245,17.038935,1.6459274,0.9,NGC_2477,4792.0166,117.73888696886,-38.5351335996,117.73888639609,-38.53513289558,0.0009130,0.0008681,95.09,5538505949069613952,117.73887225214,0.0418,-38.53512945026,0.0436,0.7287,0.0505,14.4210,2.607,-2.489,0.057,0.775,0.054,395,-0.4650,393.81,0.000,4.071e-15,31,,,28,0.983,0,2.93754e+03,1.77615e+00,17.017406,1.02769e+03,6.93158e+00,17.808882,2.71619e+03,16.162996,1.274,1.645886,,,0,,,,,38049278,,0.002832,0.007837,0.004775,17.017406,0.002832,2.93754e+03,-0.014,0.9127,0.8684,-0.0089
0.001310,117.778149897085,-38.5285358080233,117.77813781147,-38.52853154979,5538506017788636800,0.652247616797647,-2.19589592286979,0.9890084416083,,263,15.473494,1.1336432,0.9,NGC_2477,6039.092,117.77814989709,-38.52853580802,117.77814949445,-38.52853599011,0.0004082,0.0003981,60.80,5538506017788636800,117.77813741898,0.0187,-38.52853140463,0.0202,0.6646,0.0230,28.9159,2.363,-2.125,0.025,1.032,0.025,423,-0.4915,420.50,0.000,0.000e+00,31,,,28,0.982,0,1.23288e+04,3.79324e+00,15.460060,5.73269e+03,8.80287e+00,15.942646,9.43232e+03,14.811350,1.230,1.131296,,,0,,,,,38049317,,0.002775,0.003250,0.003959,15.460060,0.002775,1.23288e+04,0.001,0.4058,0.4005,0.0213
0.000498,117.7803662025626,-38.5085652288438,117.78035174147,-38.50856157794,5538506047843830400,0.668592936879285,-2.62823726619951,0.847952639442217,,249,14.514778,1.0461798,0.8,NGC_2477,6273.469,117.78036620256,-38.50856522884,117.78036603651,-38.50856527669,0.0002942,0.0002815,98.54,5538506047843830400,117.78035126316,0.0132,-38.50856145164,0.0141,0.6825,0.0163,41.9904,2.740,-2.601,0.018,0.861,0.017,399,0.6768,420.96,0.037,5.401e-01,31,,,28,1.023,0,2.98147e+04,9.24023e+00,14.501291,1.45355e+04,1.78941e+01,14.932468,2.19139e+04,13.896097,1.223,1.036371,,,0,,,,,38049434,,0.002776,0.003094,0.003856,14.501291,0.002776,2.98147e+04,0.002,0.2939,0.2818,-0.0129
0.001061,117.7577241966054,-38.5200784195425,117.75771188078,-38.52007392729,5538506086508102016,0.659982764050855,-2.23798808403077,1.04336304394608,,260,14.27168,1.0350857,0.9,NGC_2477,6011.6694,117.7577241966,-38.52007841954,117.75772446104,-38.52007862944,0.0002580,0.0002501,8.86,5538506086508102016,117.75771145637,0.0115,-38.52007376821,0.0129,0.6865,0.0147,46.8496,2.537,-2.289,0.016,1.094,0.016,410,0.1771,414.37,0.000,0.000e+00,31,,,28,1.005,0,3.72549e+04,6.68596e+00,14.259409,1.82363e+04,1.52250e+01,14.686202,2.72731e+04,13.658560,1.222,1.027642,,,0,,,,,38049302,,0.002762,0.002934,0.003819,14.259409,0.002762,3.72549e+04,0.002,0.2503,0.2579,0.0096
0.001150,117.7683596668173,-38.4970628724952,117.76834639411,-38.49705953844,5538506120867835520,0.713975470160077,-2.41263875338049,0.774361864758103,,244,15.036015,1.0611534,0.9,NGC_2477,6541.4526,117.76835966682,-38.4970628725,117.76835943940,-38.49706313781,0.0003984,0.0003501,97.21,5538506120867835520,117.76834595897,0.0175,-38.49705941963,0.0175,0.7090,0.0209,33.9104,2.517,-2.374,0.025,0.837,0.022,391,1.6401,448.80,0.061,1.024e+00,31,,,27,1.059,0,1.84264e+04,4.22042e+00,15.023765,8.93504e+03,1.44625e+01,15.460801,1.36666e+04,14.408743,1.227,1.052058,,,0,,,,,38049461,,0.002767,0.003297,0.003845,15.023765,0.002767,1.84264e+04,0.005,0.3976,0.3509,-0.0323
0.000564,117.8740555706148,-38.571852727563,117.87404171354,-38.57184928401,5538506189587412352,0.645744374642476,-2.51624534702405,0.799794158929685,,252,15.167253,1.0299511,1.0,NGC_2477,6487.091,117.87405557061,-38.57185272756,117.87405564880,-38.57185287176,0.0003834,0.0003423,22.53,5538506189587412352,117.87404124435,0.0165,-38.57184915953,0.0184,0.6819,0.0207,33.0060,2.668,-2.534,0.022,0.835,0.023,416,0.4952,441.89,0.043,4.739e-01,31,,,28,1.017,0,1.63457e+04,4.24390e+00,15.153857,8.03115e+03,9.66074e+00,15.576598,1.19434e+04,14.555072,1.222,1.021526,,,0,,,,,38049563,,0.002770,0.003081,0.004036,15.153857,0.002770,1.63457e+04,0.003,0.3486,0.3776,0.0801
0.005042,117.8424669729609,-38.5641215313921,117.84245313328,-38.56411708725,5538506223947126016,0.621325308457979,-2.51335691046686,1.0321885378028,,248,17.27477,1.4435902,0.8,NGC_2477,5466.6284,117.84246697296,-38.56412153139,117.84246600652,-38.56412035205,0.0010337,0.0010012,22.38,5538506223947126016,117.84245269631,0.0472,-38.56411697137,0.0527,0.7081,0.0599,11.8205,2.462,-2.342,0.063,0.761,0.063,393,-0.4520,391.40,0.000,0.000e+00,31,,,27,0.983,0,2.36381e+03,1.89601e+00,17.253334,9.52555e+02,8.44466e+00,17.891317,2.06566e+03,16.460247,1.277,1.431070,,,0,,,,,38049541,,0.002890,0.010022,0.005886,17.253334,0.002890,2.36381e+03,0.015,1.0060,1.0291,0.0225
0.003649,117.8556063792766,-38.5481965776875,117.85559198575,-38.54819286745,5538506254002048128,0.626178577237036,-2.61451727443731,0.861732267080555,,254,17.816536,1.5456333,0.8,NGC_2477,4789.1187,117.85560637928,-38.54819657769,117.85560718728,-38.54819737007,0.0014085,0.0012820,44.98,5538506254002048128,117.85559148453,0.0630,-38.54819273143,0.0699,0.6395,0.0798,8.0095,2.954,-2.763,0.084,1.044,0.083,397,0.7704,432.07,0.124,2.735e-01,31,,,28,1.027,0,1.44527e+03,1.35534e+00,17.787497,5.27019e+02,5.15128e+00,18.533976,1.29838e+03,16.964394,1.263,1.569582,,,0,,,,,38049683,,0.002937,0.010973,0.006390,17.787497,0.002937,1.44527e+03,-0.016,1.3467,1.3468,0.0939
0.000522,117.8821199378128,-38.5510854861726,117.88210627619,-38.55108242824,5538506292666970240,0.665809944608924,-2.48147153720577,0.710229540550214,,251,15.632338,1.099988,0.9,NGC_2477,5584.0547,117.88211993781,-38.55108548617,117.88211977448,-38.55108555478,0.0004531,0.0004172,32.19,5538506292666970240,117.88210581423,0.0200,-38.55108232606,0.0228,0.6727,0.0256,26.2699,2.562,-2.456,0.027,0.726,0.027,408,-0.1256,416.29,0.000,0.000e+00,31,,,28,0.995,0,1.06648e+04,3.53809e+00,15.617488,5.08077e+03,1.40775e+01,16.073717,8.02552e+03,14.986713,1.229,1.087004,,,0,,,,,38049607,,0.002779,0.004103,0.004092,15.617488,0.002779,1.06648e+04,0.004,0.4277,0.4432,0.0743
0.000631,117.893987215404,-38.5463777789449,117.89397356117,-38.54637397131,5538506327026365312,0.687006948278105,-2.48029183106336,0.884353947640635,,266,15.552496,1.1024685,0.8,NGC_2477,5872.1187,117.8939872154,-38.54637777894,117.89398741873,-38.54637785238,0.0004514,0.0003990,35.05,5538506327026365312,117.89397308946,0.0194,-38.54637384977,0.0206,0.6723,0.0237,28.3581,2.678,-2.522,0.026,0.901,0.027,428,0.1445,445.13,0.000,0.000e+00,31,,,29,1.004,0,1.14806e+04,3.48848e+00,15.537456,5.46317e+03,1.30232e+01,15.994929,8.64735e+03,14.905687,1.229,1.089242,,,0,,,,,38049778,,0.002775,0.003806,0.003988,15.537456,0.002775,1.14806e+04,0.004,0.4170,0.4348,0.1155
0.000621,117.8983864043841,-38.5423674310136,117.89837268439,-38.54236436579,5538506327026698624,0.673539100594487,-2.49237522699791,0.711923619297699,,254,14.310912,0.88925934,1.0,NGC_2477,6686.8965,117.89838640438,-38.54236743101,117.89838640788,-38.54236725862,0.0002781,0.0002572,7.14,5538506327026698624,117.89837222690,0.0119,-38.54236426961,0.0133,0.6895,0.0147,47.0249,2.585,-2.496,0.016,0.673,0.017,405,0.4804,420.16,0.000,0.000e+00,31,,,29,1.016,0,3.59057e+04,1.04918e+01,14.299458,1.88157e+04,1.71146e+01,14.652241,2.45692e+04,13.771916,1.208,0.880324,,,0,,,,,38049781,,0.002774,0.002960,0.003878,14.299458,0.002774,3.59057e+04,0.002,0.2576,0.2778,0.0193
0.004260,117.8971721699563,-38.542236292064,117.897159842,-38.54222996217,5538506327026699392,0.696648956901507,-2.23950140961432,1.4701695739593,,239,16.813314,1.2754002,0.7,NGC_2477,5771.2334,117.89717216996,-38.54223629206,117.89717282465,-38.54223522517,0.0009483,0.0008516,33.90,5538506327026699392,117.89715939361,0.0419,-38.54222979318,0.0440,0.6193,0.0505,12.2646,2.661,-2.364,0.055,1.222,0.057,380,3.8617,512.47,0.223,2.514e+00,31,,,27,1.143,0,3.56916e+03,2.76545e+00,16.805952,1.64599e+03,1.77997e+01,17.297474,3.07367e+03,16.028753,1.322,1.268721,,,0,,,,,,,0.002881,0.012068,0.006657,16.805952,0.002881,3.56916e+03,0.079,0.8828,0.9193,0.0992
0.001146,117.893208853417,-38.5368120659004,117.89319498128,-38.53680845533,5538506327026699520,0.651698473624396,-2.52020797010727,0.838583250974833,,264,12.978213,0.76180077,0.9,NGC_2477,7109.319,117.89320885342,-38.5368120659,117.89320877528,-38.53681237824,0.0002304,0.0002209,33.87,5538506327026699520,117.89319453801,0.0103,-38.53680830429,0.0111,0.6841,0.0126,54.5014,2.668,-2.506,0.014,0.917,0.014,420,-0.6367,753.88,0.092,9.181e+00,31,,,29,0.977,0,1.22630e+05,3.43864e+01,12.965873,6.79897e+04,6.74235e+01,13.257435,7.89699e+04,12.504242,1.198,0.753193,,,0,,,,,38049868,,0.002772,0.002991,0.003920,12.965873,0.002772,1.22630e+05,0.002,0.2239,0.2274,0.0389
0.000364,117.8899737975756,-38.5420912965361,117.88995995537,-38.54208761258,5538506327026703104,0.690061853927978,-2.51458692125503,0.85562819369102,,261,15.454064,1.106926,0.7,NGC_2477,6083.0586,117.88997379758,-38.54209129654,117.88997367302,-38.54209132353,0.0004163,0.0003986,42.76,5538506327026703104,117.88995949119,0.0190,-38.54208748765,0.0198,0.7017,0.0228,30.7969,2.641,-2.496,0.025,0.863,0.025,418,-0.0459,428.57,0.000,0.000e+00,31,,,28,0.998,0,1.25573e+04,3.42136e+00,15.440130,5.95287e+03,1.06993e+01,15.901726,9.48042e+03,14.805826,1.229,1.095900,,,0,,,,,38049701,,0.002771,0.003405,0.003943,15.440130,0.002771,1.25573e+04,0.003,0.4068,0.4082,0.0435
0.000410,117.8710416062417,-38.5463855646153,117.87102802063,-38.54638101461,5538506361386088320,0.659592940241386,-2.46782470645061,1.05677468579638,,251,13.057436,0.7112341,1.0,NGC_2477,7773.081,117.87104160624,-38.54638556462,117.87104146752,-38.54638553009,0.0001804,0.0001666,19.99,5538506361386088320,117.87102757579,0.0079,-38.54638086607,0.0089,0.6812,0.0100,68.3557,2.660,-2.445,0.010,1.049,0.011,414,-4.6635,356.29,0.000,0.000e+00,31,,,28,0.841,0,1.14051e+05,2.20164e+01,13.044616,6.44377e+04,3.45495e+01,13.315692,7.15383e+04,12.611549,1.192,0.704143,,,0,,,,,38049698,,0.002763,0.002850,0.003795,13.044616,0.002763,1.14051e+05,-0.000,0.1683,0.1788,0.0509
0.001003,117.8815206325764,-38.5265756884951,117.88150689962,-38.52657163173,5538506395746178688,0.655989144950136,-2.49527798386917,0.942217114714858,,243,14.087661,0.9113693,0.8,NGC_2477,7328.9673,117.88152063258,-38.5265756885,117.88152054372,-38.52657595819,0.0002473,0.0002376,36.69,5538506395746178688,117.88150645129,0.0111,-38.52657148759,0.0120,0.6844,0.0134,51.1412,2.677,-2.481,0.015,1.006,0.015,400,-0.7967,376.27,0.000,0.000e+00,31,,,29,0.971,0,4.40894e+04,8.28275e+00,14.076530,2.28616e+04,1.67498e+01,14.440778,3.05408e+04,13.535694,1.211,0.905084,,,0,,,,,38049728,,0.002763,0.002901,0.003835,14.076530,0.002763,4.40894e+04,0.003,0.2411,0.2439,0.0386
0.001038,117.8470095662538,-38.5538502422176,117.84699535867,-38.55384617101,5538506430105553152,0.661145397096423,-2.58053905177216,0.945570388964699,,249,14.326315,0.9429579,0.9,NGC_2477,6986.733,117.84700956625,-38.55385024222,117.84700991110,-38.55385034413,0.0002635,0.0002515,43.09,5538506430105553152,117.84699487295,0.0120,-38.55384603261,0.0129,0.6927,0.0148,46.8237,2.818,-2.646,0.016,0.970,0.016,408,-0.1924,403.25,0.000,2.002e-15,31,,,28,0.992,0,3.54499e+04,6.57089e+00,14.313329,1.81162e+04,1.80304e+01,14.693375,2.48783e+04,13.758344,1.213,0.935031,,,0,,,,,38049639,,0.002763,0.002992,0.003826,14.313329,0.002763,3.54499e+04,0.002,0.2572,0.2580,0.0465
0.002506,117.8475525193971,-38.5381051598391,117.84753967173,-38.53809967476,5538506464465281664,0.759545916545662,-2.33404743716296,1.2739536034297,,256,16.75037,1.3651333,0.9,NGC_2477,5054.647,117.8475525194,-38.53810515984,117.84755298945,-38.53810456859,0.0007721,0.0007208,35.90,5538506464465281664,117.84753922850,0.0346,-38.53809952869,0.0375,0.7810,0.0432,18.0847,2.674,-2.422,0.046,1.134,0.047,406,-1.1127,386.52,0.000,2.007e-15,31,,,28,0.960,0,3.82361e+03,2.39968e+00,16.731184,1.58452e+03,7.79782e+00,17.338799,3.19154e+03,15.987894,1.249,1.350905,,,0,,,,,38049668,,0.002838,0.006028,0.004638,16.731184,0.002838,3.82361e+03,-0.004,0.7388,0.7548,0.0651
0.002273,117.8402148357399,-38.5293146964598,117.84020333843,-38.52931010378,5538506533184747904,0.657412168840696,-2.0889817531579,1.06668695875552,13.5289343249905,227,12.763626,0.7703543,0.7,NGC_2477,7059.7524,117.84021483574,-38.52931469646,117.84021501155,-38.52931531261,0.0001840,0.0001794,34.28,5538506533184747904,117.84020298070,0.0084,-38.52930987762,0.0095,0.6973,0.0106,66.0246,2.445,-2.118,0.011,1.223,0.011,397,-1.4677,545.48,0.049,2.797e+00,31,,,28,0.947,0,1.48921e+05,2.57377e+01,12.754976,8.21306e+04,3.29996e+01,13.052279,9.59813e+04,12.292429,1.196,0.759851,13.53,8.99,7,4500.0,3.0,,,38049678,,0.002762,0.002824,0.003801,12.754976,0.002762,1.48921e+05,-0.001,0.1809,0.1826,0.0237
0.000528,117.8421393994983,-38.530254240001,117.84212466902,-38.5302510288,5538506533184749952,0.661058061931945,-2.67638995576123,0.745826689382685,,249,14.709505,0.9715624,0.8,NGC_2477,6024.3237,117.8421393995,-38.53025424,117.84213940993,-38.53025409344,0.0003077,0.0002954,61.89,5538506533184749952,117.84212417960,0.0140,-38.53025092467,0.0149,0.7095,0.0171,41.4795,2.774,-2.681,0.019,0.713,0.018,402,-1.1467,375.67,0.000,0.000e+00,31,,,28,0.959,0,2.48805e+04,5.29901e+00,14.697722,1.26175e+04,1.49797e+01,15.086109,1.78023e+04,14.121705,1.223,0.964404,,,0,,,,,38049676,,0.002765,0.003074,0.003874,14.697722,0.002765,2.48805e+04,0.009,0.3050,0.2982,0.0339
0.001903,117.8533630106226,-38.5259814039444,117.85334933878,-38.52597720158,5538506563239808384,0.622238324887101,-2.48419413088251,0.976033565809449,,157,16.720167,1.3477125,0.9,NGC_2477,5383.3804,117.85336301062,-38.52598140394,117.85336271803,-38.52598092750,0.0010674,0.0009070,102.94,5538506563239808384,117.85334888739,0.0510,-38.52597709778,0.0477,0.6742,0.0580,11.6149,2.583,-2.435,0.066,0.862,0.057,198,-0.6478,188.11,0.000,0.000e+00,31,,,18,0.966,1,3.91985e+03,3.61054e+00,16.704193,1.62455e+03,1.01640e+01,17.311708,3.22653e+03,15.976057,1.238,1.335651,,,0,,,,,38049719,,0.002931,0.007344,0.005657,16.704193,0.002931,3.91985e+03,-0.014,1.0599,0.9157,-0.0712
0.001189,117.864811057207,-38.5350993557092,117.8647967686,-38.53509515307,5538506567544508544,0.659875968516276,-2.59593269012797,0.976096902344855,,254,14.685483,0.9527979,1.0,NGC_2477,6322.9604,117.86481105721,-38.53509935571,117.86481072746,-38.53509956194,0.0003028,0.0002903,31.75,5538506567544508544,117.86479630596,0.0137,-38.53509500391,0.0151,0.6861,0.0171,40.2409,2.738,-2.538,0.018,1.026,0.018,404,-1.5769,365.75,0.000,0.000e+00,31,,,28,0.944,0,2.54797e+04,5.66329e+00,14.671882,1.29765e+04,1.18185e+01,15.055650,1.80068e+04,14.109302,1.216,0.946348,,,0,,,,,38049697,,0.002766,0.002960,0.003890,14.671882,0.002766,2.54797e+04,0.004,0.2938,0.2994,0.0376
0.004995,117.859867839429,-38.5175015264742,117.85985586395,-38.51749834834,5538506567544877056,0.766060574952906,-2.1762183919694,0.738147920964227,,232,13.261439,0.8477669,0.8,NGC_2477,7097.096,117.85986783943,-38.51750152647,117.85986961169,-38.51750157815,0.0002811,0.0002712,64.74,5538506567544877056,117.85985539696,0.0129,-38.51749824697,0.0136,0.6781,0.0156,43.3526,2.612,-2.502,0.017,0.750,0.017,401,14.4879,984.05,0.130,1.603e+01,31,,,28,1.556,0,9.44606e+04,1.47884e+01,13.249240,5.04753e+04,2.88746e+01,13.580845,6.33290e+04,12.743889,1.205,0.836956,,,0,,,,,38050083,,0.002761,0.002858,0.003796,13.249240,0.002761,9.44606e+04,0.002,0.2794,0.2731,0.0276
0.001183,117.8721600341232,-38.5165743063907,117.87214781901,-38.51656893317,5538506601904610304,0.717886582289969,-2.21979490863591,1.24797283905925,,236,15.826881,1.1723232,1.0,NGC_2477,6154.563,117.87216003412,-38.51657430639,117.87216009959,-38.51657398167,0.0005084,0.0004785,63.27,5538506601904610304,117.87214739684,0.0229,-38.51656877690,0.0240,0.6918,0.0276,25.0724,2.524,-2.236,0.031,1.171,0.030,399,0.3760,421.45,0.000,0.000e+00,31,,,29,1.013,0,8.90154e+03,3.37239e+00,15.813704,4.07271e+03,9.22108e+00,16.313831,6.90340e+03,15.150238,1.233,1.163593,,,0,,,,,38050092,,0.002786,0.003719,0.004336,15.813704,0.002786,8.90154e+03,0.000,0.5025,0.4847,0.0488
0.010701,117.8521150994368,-38.5032639608747,117.85210194923,-38.5032627056,5538506666319145856,0.699297592545198,-2.39016641862365,0.291548700813134,,228,16.386951,1.3233299,1.0,NGC_2477,5374.523,117.85211509944,-38.50326396087,117.85211712432,-38.50326647592,0.0007072,0.0006720,56.16,5538506666319145856,117.85210143593,0.0324,-38.50326256907,0.0346,0.6726,0.0397,16.9230,2.899,-2.762,0.043,0.879,0.042,381,2.1310,455.87,0.160,1.998e+00,31,,,28,1.078,0,5.34069e+03,3.02114e+00,16.368374,2.27763e+03,1.02970e+01,16.944836,4.42653e+03,15.632737,1.255,1.312099,,,0,,,,,38050109,,0.002823,0.005646,0.004648,16.368374,0.002823,5.34069e+03,0.007,0.6965,0.6831,0.0473
0.000389,117.8660228251627,-38.4964911634326,117.86600862328,-38.49648687329,5538506670624082816,0.672496342941362,-2.58156087499098,0.996419603031821,,261,13.824864,0.92282677,1.0,NGC_2477,6689.723,117.86602282516,-38.49649116343,117.86602273636,-38.49649108051,0.0002260,0.0002131,67.17,5538506670624082816,117.86600815794,0.0099,-38.49648673456,0.0105,0.6812,0.0119,57.0293,2.747,-2.567,0.014,0.978,0.013,424,-0.5878,404.48,0.000,0.000e+00,31,,,29,0.979,0,5.61839e+04,9.12795e+00,13.813337,2.90048e+04,1.93062e+01,14.182369,3.90654e+04,13.268414,1.212,0.913956,,,0,,,,,38050120,,0.002761,0.002882,0.003813,13.813337,0.002761,5.61839e+04,0.002,0.2241,0.2151,0.0420
0.000546,117.900716825722,-38.523670275351,117.90070349789,-38.52366689954,5538506704983811968,0.594531513478932,-2.42176486036578,0.784059553007575,,229,16.476559,1.2535744,0.7,NGC_2477,6014.391,117.90071682572,-38.52367027535,117.90071691819,-38.52367040864,0.0007531,0.0006979,2.13,5538506704983811968,117.90070305231,0.0318,-38.52366678028,0.0347,0.6912,0.0384,18.0192,2.574,-2.441,0.043,0.816,0.046,364,0.4372,386.64,0.000,0.000e+00,31,,,28,1.015,0,4.89874e+03,2.76195e+00,16.462154,2.16365e+03,8.39181e+00,17.000572,3.96324e+03,15.752769,1.251,1.247803,,,0,,,,,38049894,,0.002823,0.005052,0.005085,16.462154,0.002823,4.89874e+03,0.009,0.6980,0.7530,0.0056
0.002247,117.9015142775457,-38.525010419507,117.90150031875,-38.52500767609,5538506704983812096,0.588557821029734,-2.53636833017116,0.637181707390941,,236,16.530928,1.2953978,1.0,NGC_2477,5864.2256,117.90151427755,-38.52501041951,117.90151406892,-38.52500981694,0.0007601,0.0007039,24.06,5538506704983812096,117.90149986203,0.0329,-38.52500760127,0.0351,0.6432,0.0398,16.1735,2.550,-2.501,0.044,0.499,0.046,382,1.3453,433.03,0.087,5.218e-01,31,,,28,1.048,0,4.65735e+03,2.63042e+00,16.517020,2.00201e+03,8.63099e+00,17.084875,3.80690e+03,15.796466,1.247,1.288409,,,0,,,,,38049893,,0.002823,0.005449,0.004357,16.517020,0.002823,4.65735e+03,0.001,0.7135,0.7510,0.0571
0.002583,117.9060115531305,-38.5329519878283,117.90599752503,-38.53294928929,5538506704983812352,0.627098282661177,-2.54867944011378,0.626757050137619,,228,16.561491,1.285059,0.8,NGC_2477,5781.8813,117.90601155313,-38.53295198783,117.90601154846,-38.53295270518,0.0007702,0.0006865,16.56,5538506704983812352,117.90599706001,0.0329,-38.53294917038,0.0358,0.6399,0.0401,15.9403,2.671,-2.550,0.043,0.795,0.047,375,0.0591,387.63,0.000,0.000e+00,31,,,28,1.001,0,4.52828e+03,2.59245e+00,16.547533,1.95083e+03,6.59681e+00,17.112993,3.68246e+03,15.832551,1.244,1.280442,,,0,,,,,38049871,,0.002825,0.004611,0.004912,16.547533,0.002825,4.52828e+03,-0.001,0.6937,0.7637,0.0628
0.001429,117.9175272914155,-38.5083718154345,117.91751419115,-38.50836697807,5538506735037228160,0.652826853577662,-2.38091917385346,1.12351743316212,4.99835159594531,246,12.100441,1.535696,0.9,NGC_2477,4836.264,117.91752729141,-38.50837181543,117.91752694217,-38.50837210327,0.0001659,0.0001539,14.32,5538506735037228160,117.91751381290,0.0072,-38.50836674639,0.0079,0.7065,0.0088,80.5883,2.607,-2.312,0.010,1.205,0.010,405,-2.2570,514.15,0.031,1.389e+00,31,,,29,0.920,0,2.74547e+05,4.44465e+01,12.090824,1.04001e+05,7.28559e+01,12.795945,2.45196e+05,11.274115,1.272,1.521831,5.00,0.45,5,5000.0,2.5,,,38049922,,0.002761,0.002892,0.003807,12.090824,0.002761,2.74547e+05,-0.001,0.1547,0.1652,0.0358
0.001151,117.9132506345664,-38.5171257571026,117.91323684233,-38.5171225827,5538506739343538304,0.632802167980515,-2.50637875808033,0.737281637247595,,243,14.517882,0.9550905,0.9,NGC_2477,6663.415,117.91325063457,-38.5171257571,117.91325029066,-38.51712558430,0.0003311,0.0002744,48.01,5538506739343538304,117.91323640303,0.0134,-38.51712247640,0.0146,0.7007,0.0162,43.2208,2.543,-2.445,0.019,0.699,0.019,397,-1.2367,365.78,0.000,0.000e+00,31,,,29,0.955,0,2.96927e+04,6.83959e+00,14.505744,1.51048e+04,1.19888e+01,14.890756,2.09971e+04,13.942495,1.216,0.948260,,,0,,,,,38049900,,0.002767,0.002920,0.003850,14.505744,0.002767,2.96927e+04,0.004,0.3070,0.3011,0.1848
0.002730,117.9085034410207,-38.5138286095245,117.90849047937,-38.51382597207,5538506739343540096,0.714757376633527,-2.35554870303789,0.612570418306464,,235,16.129145,1.2258053,0.7,NGC_2477,5697.1924,117.90850344102,-38.51382860952,117.90850366422,-38.51382934740,0.0005978,0.0005448,37.78,5538506739343540096,117.90849003058,0.0265,-38.51382587048,0.0283,0.6863,0.0314,21.8406,2.525,-2.400,0.035,0.782,0.036,382,-1.7440,344.74,0.000,0.000e+00,31,,,26,0.936,0,6.75656e+03,3.34122e+00,16.113052,2.99295e+03,7.03809e+00,16.648294,5.36945e+03,15.423071,1.238,1.225224,,,0,,,,,38049908,,0.002807,0.003782,0.004202,16.113052,0.002807,6.75656e+03,-0.002,0.5652,0.5784,0.0896
0.004709,117.8920010146229,-38.5218382405568,117.89198987734,-38.52183435979,5538506769396968448,0.579850860518638,-2.02377740202054,0.901338402709408,,255,13.859816,0.9026804,0.8,NGC_2477,6631.7817,117.89200101462,-38.52183824056,117.89200258760,-38.52183779688,0.0004268,0.0003877,57.81,5538506769396968448,117.89198947052,0.0189,-38.52183424199,0.0192,0.6963,0.0222,31.3296,2.444,-2.309,0.026,0.800,0.025,418,23.7325,1550.63,0.220,3.161e+01,31,,,29,1.930,0,5.41872e+04,1.50993e+01,13.852624,2.84028e+04,1.37501e+01,14.205140,3.75240e+04,13.312121,1.217,0.893019,,,0,,,,,38049729,,0.002772,0.002839,0.003816,13.852624,0.002772,5.41872e+04,0.009,0.4161,0.3992,0.0866
